0,1,2,3,4,5,Meta-Llama-3-8B-Instruct_correct,Meta-Llama-3-8B-Instruct_choiceA_probs,Meta-Llama-3-8B-Instruct_choiceB_probs,Meta-Llama-3-8B-Instruct_choiceC_probs,Meta-Llama-3-8B-Instruct_choiceD_probs
To say that a rose petal is red is to say that it,absorbs red,reflects red,emits red,transmits red,B,True,0.004733674,0.9907396,0.0026141834,0.0019125773
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,True,0.10011254,0.44867328,0.2256071,0.2256071
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,True,0.66646016,0.0142710125,0.2957399,0.023528922
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,True,0.7417897,0.19964999,0.017998993,0.040561356
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.028493991,0.04413236,0.16917662,0.758197
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,False,0.24656503,0.075198084,0.4606441,0.21759287
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.0713964,0.437356,0.3199765,0.17127107
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,False,0.0739435,0.2580882,0.3755161,0.29245222
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,True,0.07970603,0.0023328606,0.005773885,0.9121872
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.083714135,0.0026081936,0.9000117,0.0136659555
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,True,0.00013978091,0.9995658,0.00017669961,0.00011770732
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,True,0.18477331,0.6865161,0.04671801,0.081992656
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,False,0.61990917,0.3532136,0.007563416,0.01931386
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,False,0.075829245,0.02105702,0.89536726,0.0077464445
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,False,0.026838439,0.40690717,0.15934713,0.40690717
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,True,0.0012056992,0.9980562,0.00020307286,0.0005350257
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.9472141,0.020926686,0.029511357,0.0023479091
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,True,0.96337414,0.0073554525,0.014178006,0.015092408
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,False,0.04088412,0.25839558,0.04088412,0.65983623
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,False,0.22960491,0.08446693,0.061797325,0.62413085
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,True,0.9848413,0.00259862,0.00259862,0.009961528
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,True,0.00016083848,0.00029582722,0.00027790398,0.9992654
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,True,0.0003736363,0.0007090371,0.00051874266,0.9983986
The complementary color of blue is,magenta,yellow,cyan,white,B,True,0.25535446,0.6941254,0.029559424,0.020960772
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,False,0.33611977,0.025121335,0.010804552,0.62795436
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,True,0.0022254146,0.0023689414,0.009369344,0.9860363
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,False,0.1423488,0.063166894,0.7229068,0.07157747
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,False,0.59677166,0.31942886,0.0030352217,0.080764264
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,True,0.0014046275,0.83747977,0.006197507,0.15491818
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,True,0.0004095677,0.9964729,0.0028877335,0.00022974666
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,True,0.96874845,0.013393306,0.0017027677,0.01615541
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,False,0.34426507,0.104994915,0.18427181,0.36646825
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.08347032,0.4655601,0.38596287,0.065006755
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,True,0.040809568,0.3015442,0.019277077,0.6383691
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,True,0.031722292,0.3745666,0.35187277,0.24183838
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,True,0.04181562,0.8398892,0.10031047,0.017984675
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,True,0.005903461,0.96226394,0.0053751627,0.026457475
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,False,0.15856855,0.43103397,0.17968169,0.23071587
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.44968238,0.034675784,0.1654289,0.350213
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,False,0.0031391378,0.0066455547,0.14659859,0.84361666
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,False,0.15988652,0.6323635,0.06665062,0.14109938
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,True,0.00012531968,4.6102534e-05,9.608594e-05,0.99973243
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,False,0.8079388,0.02942917,0.10934263,0.053289343
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,True,0.0027058455,0.0014483347,0.11870773,0.8771381
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,False,0.8836382,0.11234199,0.0014590677,0.0025607438
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,False,0.02272481,0.66411626,0.27684483,0.03631414
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,True,0.019038266,0.63046074,0.27976525,0.07073574
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,True,0.025451768,0.17123473,0.035892747,0.76742077
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,True,0.0018638924,0.99616903,0.00037280194,0.0015942715
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,True,0.025686687,0.006101123,0.004326344,0.96388584
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.7561984,0.1911969,0.017236924,0.035367873
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.4879904,0.38004732,0.07721129,0.05475101
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,True,0.0033292877,0.010580454,0.0034349705,0.9826553
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,False,0.9987295,0.0010647435,7.245671e-05,0.00013326829
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,True,0.01670415,0.9409662,0.03219809,0.010131579
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,False,0.5663939,0.06354763,0.11872261,0.25133577
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,True,0.00590521,0.99310356,0.0003491373,0.0006421617
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,True,0.92258036,0.06477531,0.0010307631,0.011613573
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,True,0.057627082,0.8468238,0.04777453,0.04777453
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,False,0.025699446,0.22905667,0.22905667,0.5161872
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,True,0.10436136,0.3758197,0.35304996,0.16676898
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.5905801,0.06836461,0.19173329,0.14932203
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,False,0.6484829,0.016749788,0.0086896755,0.3260777
